0,3,279,12.0,1.0,0.0,87.0,0.0,0.0,4.0,0.0,0.0,20.0,1.0,0.0,4.0,0.0,0.0,8.0,0.0,0.5,11.0,1.0,0.0,67.0,0.4925373134328358,0.1111111111111111,6.0,1.0,0.0,36.0,0.9166666666666666,0.16666666666666666,29.0,1.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,8.0,1.0,0.0,4.0,1.0,0.0,6.0,1.0,0.0,10.0,1.0,0.0,6.0,1.0,0.0,13.0,1.0,0.0,9.0,1.0,0.0,19.0,1.0,0.3333333333333333,12.0,0.0,0.0,76.0,1.0,0.0,39.0,1.0,0.0,52.0,1.0,0.0,14.0,1.0,0.0,64.0,1.0,0.0,26.0,1.0,0.0,15.0,1.0,0.0,27.0,1.0,0.0,36.0,1.0,0.0,38.0,1.0,0.0,25.0,1.0,0.25,34.0,1.0,0.42857142857142855,18.0,0.3888888888888889,0.3333333333333333,11.0,1.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,72.0,0.9444444444444444,0.07142857142857142,39.0,0.9230769230769231,0.125,39.0,0.9230769230769231,0.125,84.0,0.9523809523809523,0.058823529411764705,46.0,0.9130434782608695,0.1111111111111111,55.0,0.9272727272727272,0.1111111111111111,55.0,0.9272727272727272,0.1111111111111111,56.0,0.9285714285714286,0.1111111111111111,55.0,0.9272727272727272,0.1111111111111111,55.0,0.9272727272727272,0.1111111111111111,8.0,1.0,0.0,13.0,1.0,0.0,13.0,1.0,0.0,12.0,1.0,0.0,14.0,1.0,0.0,11.0,1.0,0.0,9.0,1.0,0.0,9.0,1.0,0.0,8.0,1.0,0.0,10.0,1.0,0.0,10.0,1.0,0.0,23.0,0.0,0.0,54.0,1.0,0.0,8.0,1.0,0.0,37.0,1.0,0.0,12.0,1.0,0.0,53.0,1.0,0.2,31.0,1.0,0.0,12.0,1.0,0.0,10.0,0.0,0.0,9.0,1.0,0.0,16.0,1.0,0.0,22.0,1.0,0.3333333333333333,12.0,1.0,0.0,13.0,1.0,0.0,19.0,1.0,0.0,10.0,1.0,0.0,10.0,0.0,0.0,23.0,1.0,0.0,30.0,1.0,0.0,23.0,1.0,0.0,15.0,1.0,0.0,13.0,1.0,0.0,6.0,1.0,0.0,11.0,1.0,0.0,12.0,1.0,0.0,11.0,1.0,0.0,11.0,1.0,0.0,12.0,1.0,0.0,7.0,1.0,0.0,11.0,1.0,0.0,9.0,1.0,0.0,9.0,1.0,0.0,9.0,1.0,0.0,14.0,1.0,0.0,9.0,1.0,0.0,11.0,1.0,0.0,6.0,1.0,0.0,13.0,1.0,0.0,9.0,1.0,0.0,10.0,1.0,0.0,14.0,1.0,0.0,11.0,1.0,0.0,13.0,1.0,0.0,10.0,1.0,0.0,14.0,1.0,0.0,31.0,1.0,0.0,13.0,1.0,0.0,13.0,1.0,0.0,22.0,1.0,0.0,28.0,1.0,0.0,22.0,1.0,0.0,13.0,1.0,0.0,14.0,1.0,0.0,20.0,1.0,0.0,14.0,1.0,0.0,13.0,1.0,0.0,8.0,1.0,0.0,21.0,1.0,0.0,10.0,1.0,0.0,22.0,1.0,0.0,10.0,1.0,0.0,16.0,1.0,0.0,15.0,1.0,0.0,8.0,1.0,0.0,15.0,1.0,0.0,94.0,1.0,0.23076923076923078,18.0,1.0,0.0,11.0,1.0,0.0,10.0,1.0,0.0,16.0,1.0,0.0,21.0,1.0,0.0,18.0,1.0,0.0,20.0,1.0,0.0,13.0,1.0,0.0,6.0,1.0,0.0,14.0,1.0,0.3333333333333333,12.0,1.0,0.0,11.0,1.0,0.0,12.0,1.0,0.0,21.0,1.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,12.0,1.0,0.0,6.0,1.0,0.0,19.0,1.0,0.0,11.0,1.0,0.0,9.0,0.0,0.0,13.0,1.0,0.0,25.0,1.0,0.0,14.0,1.0,0.0,11.0,1.0,0.0,9.0,1.0,0.0,5.0,1.0,0.0,13.0,1.0,0.0,5.0,1.0,0.0,9.0,1.0,0.0,21.0,0.0,0.0,38.0,1.0,0.16666666666666666,11.0,1.0,0.0,5.0,1.0,0.0,19.0,1.0,0.0,7.0,1.0,0.0,6.0,1.0,0.0,5.0,1.0,0.0,15.0,1.0,0.0,8.0,1.0,0.0,10.0,1.0,0.0,21.0,1.0,0.5,9.0,1.0,0.0,7.0,1.0,0.0,15.0,1.0,0.0,16.0,1.0,0.3333333333333333,13.0,1.0,0.0,21.0,1.0,0.0,29.0,1.0,0.0,16.0,1.0,0.0,17.0,1.0,0.0,10.0,1.0,0.0,25.0,1.0,0.0,20.0,1.0,0.3333333333333333,20.0,1.0,0.0,11.0,1.0,0.0,11.0,1.0,0.0,14.0,1.0,0.0,9.0,1.0,0.0,14.0,1.0,0.0,22.0,1.0,0.16666666666666666,11.0,1.0,0.0,16.0,1.0,0.0,18.0,1.0,0.0,21.0,1.0,0.0,30.0,1.0,0.16666666666666666,14.0,1.0,0.0,15.0,1.0,0.0,24.0,1.0,0.0,8.0,0.0,0.0,22.0,1.0,0.0,19.0,1.0,0.0,10.0,1.0,0.0,25.0,1.0,0.0,32.0,1.0,0.0,7.0,1.0,0.0,15.0,1.0,0.0,11.0,0.0,0.0,25.0,1.0,0.0,7.0,1.0,0.0,4.0,1.0,0.0,7.0,1.0,0.0,12.0,1.0,0.0,7.0,1.0,0.0,27.0,1.0,0.0,15.0,1.0,0.0,9.0,1.0,0.0,13.0,1.0,0.0,15.0,1.0,0.0,10.0,0.0,0.0,11.0,1.0,0.0,10.0,1.0,0.0,5.0,1.0,0.0,15.0,1.0,0.0,11.0,1.0,0.0,28.0,1.0,0.2,17.0,1.0,0.0,15.0,1.0,0.0,4.0,1.0,0.0,14.0,1.0,0.3333333333333333,19.0,1.0,0.0,8.0,1.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,17.0,1.0,0.0,5.0,1.0,0.0,5.0,1.0,0.0,4.0,1.0,0.0,8.0,1.0,0.0,7.0,1.0,0.0,9.0,1.0,0.0,15.0,1.0,0.0,23.0,1.0,0.0,10.0,1.0,0.0,21.0,1.0,0.0,7.0,1.0,0.0,10.0,1.0,0.0,31.0,1.0,0.0,29.0,1.0,0.0,55.0,0.8909090909090909,0.0,17.0,0.0,0.0,35.0,0.0,0.0,322.0,0.07763975155279502,0.3620689655172414,277.0,0.0,0.3125,325.0,0.0,0.2033898305084746,262.0,0.0,0.3191489361702128,89.0,0.0,0.26666666666666666,57.0,0.0,0.5,280.0,0.0,0.3181818181818182,138.0,0.0,0.30434782608695654,51.0,0.17647058823529413,0.2,8.0,0.0,0.0,81.0,0.0,0.4,46.0,0.17391304347826086,0.16666666666666666,33.0,0.0,0.2857142857142857,315.0,0.0,0.3448275862068966,219.0,0.0,0.41025641025641024,43.0,0.11627906976744186,0.18181818181818182,32.0,0.0,0.42857142857142855,127.0,0.0,0.4583333333333333,43.0,0.11627906976744186,0.18181818181818182,180.0,0.0,0.37142857142857144,283.0,0.0,0.4909090909090909,157.0,0.0,0.3333333333333333,44.0,0.11363636363636363,0.18181818181818182,329.0,0.0,0.4406779661016949,17.0,0.0,0.0,50.0,0.22,0.16666666666666666,258.0,0.0,0.5,51.0,0.23529411764705882,0.16666666666666666,191.0,0.0,0.4473684210526316,166.0,0.0,0.4375,187.0,0.0,0.3333333333333333,43.0,0.11627906976744186,0.18181818181818182
1,3,48,82.0,0.0,0.0,114.0,0.868421052631579,0.05555555555555555,41.0,0.9512195121951219,0.14285714285714285,14.0,1.0,0.0,293.0,0.9522184300341296,0.0,14.0,1.0,0.0,180.0,0.95,0.09090909090909091,15.0,1.0,0.0,251.0,0.952191235059761,0.13043478260869565,16.0,1.0,0.0,75.0,0.96,0.0,7.0,0.0,0.0,49.0,0.9387755102040817,0.1111111111111111,10.0,0.0,0.0,41.0,0.9512195121951219,0.0,126.0,0.0,0.37037037037037035,19.0,0.0,0.0,4.0,0.0,0.0,14.0,0.0,0.0,31.0,0.0,0.3333333333333333,42.0,0.0,0.5,18.0,0.0,0.0,28.0,0.0,0.0,23.0,0.0,0.0,21.0,0.0,0.0,65.0,0.0,0.4,4.0,0.0,0.0,36.0,0.0,0.0,58.0,0.0,0.09090909090909091,20.0,0.0,0.5,26.0,0.0,0.5,45.0,0.0,0.5,32.0,0.0,0.5,33.0,0.0,0.5,35.0,0.0,0.2857142857142857,40.0,0.0,0.4444444444444444,127.0,0.0,0.4,72.0,0.0,0.45454545454545453,121.0,0.0,0.3,35.0,0.0,0.0,16.0,0.0,0.0,93.0,0.24731182795698925,0.0,21.0,0.0,0.0,24.0,0.0,0.3333333333333333,14.0,1.0,0.0,20.0,1.0,0.0,11.0,1.0,0.0,682.0,0.3621700879765396,0.0
2,3,64,354.0,0.7655367231638418,0.046511627906976744,19.0,0.631578947368421,0.0,40.0,0.0,0.16666666666666666,18.0,0.8333333333333334,0.3333333333333333,15.0,1.0,0.0,23.0,0.0,0.0,752.0,0.0,0.4857142857142857,146.0,0.0,0.0,39.0,0.0,0.375,98.0,0.0,0.0,123.0,0.0,0.25925925925925924,112.0,0.0,0.4074074074074074,126.0,0.0,0.08333333333333333,405.0,0.0,0.453125,233.0,0.0,0.35,384.0,0.0,0.44871794871794873,172.0,0.0,0.4666666666666667,1188.0,0.0,0.46766169154228854,666.0,0.0,0.4883720930232558,602.0,0.0,0.45794392523364486,746.0,0.0,0.3652173913043478,931.0,0.0,0.4065934065934066,20.0,0.0,0.0,21.0,0.0,0.0,22.0,0.0,0.0,20.0,0.0,0.0,22.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,22.0,0.0,0.0,21.0,0.0,0.0,91.0,0.0,0.42105263157894735,835.0,0.0,0.3961038961038961,1268.0,0.0,0.4117647058823529,259.0,0.0,0.4318181818181818,9.0,0.0,0.0,26.0,0.0,0.0,521.0,0.0,0.47474747474747475,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,729.0,0.0,0.45517241379310347,112.0,0.0,0.5238095238095238,672.0,0.0,0.4188034188034188,557.0,0.0,0.4387755102040816,353.0,0.0,0.2972972972972973,467.0,0.0,0.39080459770114945,5.0,0.0,0.0,8.0,0.0,0.0,23.0,0.0,0.0,436.0,0.0,0.5,215.0,0.0,0.45,174.0,0.0,0.3611111111111111,239.0,0.0,0.36585365853658536,258.0,0.0,0.4423076923076923,328.0,0.0,0.43548387096774194,721.0,0.0,0.47244094488188976,415.0,0.0,0.4520547945205479,2.0,0.0,0.0,19.0,0.0,0.0,15.0,1.0,0.0,19.0,0.631578947368421,0.0
3,3,343,86.0,0.0,0.0,14.0,0.7857142857142857,0.0,21.0,0.0,0.0,99.0,0.9393939393939394,0.14285714285714285,66.0,0.9090909090909091,0.07692307692307693,59.0,0.8983050847457628,0.25,40.0,0.875,0.0,73.0,0.9315068493150684,0.0,16.0,0.0,0.0,12.0,0.0,0.0,31.0,1.0,0.0,14.0,0.0,0.0,71.0,1.0,0.1,64.0,1.0,0.25,79.0,1.0,0.46153846153846156,11.0,0.0,0.0,19.0,1.0,0.0,18.0,0.0,0.0,6.0,1.0,0.0,34.0,1.0,0.0,29.0,1.0,0.0,44.0,1.0,0.2,37.0,1.0,0.0,29.0,1.0,0.0,41.0,1.0,0.0,42.0,1.0,0.0,36.0,1.0,0.0,32.0,1.0,0.0,44.0,1.0,0.0,10.0,1.0,0.0,30.0,1.0,0.25,49.0,1.0,0.1,40.0,1.0,0.0,51.0,1.0,0.16666666666666666,43.0,1.0,0.0,52.0,1.0,0.16666666666666666,27.0,1.0,0.0,49.0,1.0,0.0,48.0,1.0,0.2857142857142857,41.0,1.0,0.0,12.0,1.0,0.0,47.0,1.0,0.0,91.0,1.0,0.26666666666666666,51.0,1.0,0.125,46.0,1.0,0.0,40.0,1.0,0.0,13.0,1.0,0.0,53.0,1.0,0.125,44.0,1.0,0.0,56.0,1.0,0.16666666666666666,58.0,1.0,0.125,57.0,1.0,0.09090909090909091,14.0,1.0,0.0,93.0,1.0,0.14285714285714285,43.0,1.0,0.0,31.0,1.0,0.0,56.0,1.0,0.0,36.0,1.0,0.0,36.0,1.0,0.0,63.0,1.0,0.0,43.0,1.0,0.0,32.0,1.0,0.25,46.0,1.0,0.0,19.0,1.0,0.0,14.0,1.0,0.0,17.0,1.0,0.25,40.0,1.0,0.25,37.0,1.0,0.1111111111111111,66.0,1.0,0.18181818181818182,59.0,1.0,0.38461538461538464,64.0,1.0,0.3076923076923077,54.0,1.0,0.4444444444444444,58.0,1.0,0.2727272727272727,40.0,1.0,0.125,37.0,1.0,0.0,91.0,0.0,0.3333333333333333,39.0,0.0,0.0,7773.0,0.551395857455294,0.21891685736079328,30.0,1.0,0.5,71.0,0.0,0.3333333333333333,16.0,0.0,0.0,8.0,0.0,0.0,16.0,0.0,0.0,21.0,0.0,0.16666666666666666,327.0,0.0,0.4262295081967213,8.0,0.0,0.0,46.0,0.0,0.2222222222222222,21.0,0.0,0.16666666666666666,179.0,0.0,0.32432432432432434,8.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.16666666666666666,208.0,0.375,0.19047619047619047,8.0,0.0,0.0,13.0,0.0,0.0,21.0,0.0,0.16666666666666666,403.0,0.0,0.2727272727272727,8.0,0.0,0.0,12.0,0.0,0.0,21.0,0.0,0.16666666666666666,95.0,0.0,0.23529411764705882,8.0,0.0,0.0,10.0,0.0,0.0,21.0,0.0,0.16666666666666666,136.0,0.0,0.27586206896551724,8.0,0.0,0.0,10.0,0.0,0.0,21.0,0.0,0.16666666666666666,161.0,0.0,0.34615384615384615,8.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,0.16666666666666666,1053.0,0.0,0.4020100502512563,8.0,0.0,0.0,12.0,0.0,0.0,21.0,0.0,0.16666666666666666,1027.0,0.0,0.3939393939393939,8.0,0.0,0.0,12.0,0.0,0.0,21.0,0.0,0.16666666666666666,154.0,0.0,0.36666666666666664,8.0,0.0,0.0,9.0,0.0,0.0,21.0,0.0,0.16666666666666666,230.0,0.0,0.325,8.0,0.0,0.0,22.0,0.0,0.25,21.0,0.0,0.16666666666666666,57.0,0.0,0.2727272727272727,8.0,0.0,0.0,9.0,0.0,0.0,21.0,0.0,0.0,281.0,0.0,0.29411764705882354,8.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.0,275.0,0.0,0.3333333333333333,8.0,0.0,0.0,36.0,0.0,0.16666666666666666,21.0,0.0,0.0,458.0,0.0,0.3924050632911392,8.0,0.0,0.0,18.0,0.0,0.0,21.0,0.0,0.16666666666666666,724.0,0.0,0.40476190476190477,8.0,0.0,0.0,18.0,0.0,0.0,21.0,0.0,0.16666666666666666,148.0,0.0,0.4482758620689655,8.0,0.0,0.0,18.0,0.0,0.0,21.0,0.0,0.16666666666666666,813.0,0.0,0.38064516129032255,8.0,0.0,0.0,10.0,0.0,0.0,21.0,0.0,0.16666666666666666,747.0,0.0,0.3617021276595745,8.0,0.0,0.0,13.0,0.0,0.0,21.0,0.0,0.16666666666666666,844.0,0.0,0.33783783783783783,8.0,0.0,0.0,8.0,0.0,0.0,21.0,0.0,0.16666666666666666,508.0,0.0,0.36904761904761907,8.0,0.0,0.0,13.0,0.0,0.0,21.0,0.0,0.16666666666666666,714.0,0.0,0.3700787401574803,8.0,0.0,0.0,13.0,0.0,0.0,21.0,0.0,0.16666666666666666,355.0,0.0,0.3793103448275862,8.0,0.0,0.0,13.0,0.0,0.0,21.0,0.0,0.16666666666666666,441.0,0.0,0.37209302325581395,8.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0,0.16666666666666666,874.0,0.0,0.40853658536585363,8.0,0.0,0.0,12.0,0.0,0.0,21.0,0.0,0.16666666666666666,218.0,0.0,0.28888888888888886,8.0,0.0,0.0,19.0,0.0,0.0,21.0,0.0,0.16666666666666666,62.0,0.0,0.4166666666666667,8.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.16666666666666666,222.0,0.0,0.32432432432432434,8.0,0.0,0.0,15.0,0.0,0.0,21.0,0.0,0.16666666666666666,336.0,0.0,0.4117647058823529,8.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.16666666666666666,463.0,0.0,0.3763440860215054,8.0,0.0,0.0,11.0,0.0,0.0,21.0,0.0,0.16666666666666666,92.0,0.0,0.4666666666666667,8.0,0.0,0.0,14.0,0.0,0.0,21.0,0.0,0.0,849.0,0.0,0.38285714285714284,8.0,0.0,0.0,8.0,0.0,0.0,21.0,0.0,0.0,144.0,0.0,0.43333333333333335,8.0,0.0,0.0,18.0,0.0,0.0,21.0,0.0,0.0,304.0,0.0,0.453125,8.0,0.0,0.0,20.0,0.0,0.0,21.0,0.0,0.0,657.0,0.0,0.4728682170542636,8.0,0.0,0.0,10.0,0.0,0.0,21.0,0.0,0.0,629.0,0.0,0.34146341463414637,8.0,0.0,0.0,12.0,0.0,0.0,21.0,0.0,0.0,130.0,0.0,0.2,8.0,0.0,0.0,17.0,0.0,0.0,21.0,0.0,0.0,1512.0,0.0,0.3560606060606061,8.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0,0.0,1424.0,0.0,0.35144927536231885,8.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0,0.0,484.0,0.0,0.40625,8.0,0.0,0.0,13.0,0.0,0.0,21.0,0.0,0.0,1472.0,0.0,0.375,8.0,0.0,0.0,13.0,0.0,0.0,21.0,0.0,0.0,367.0,0.0,0.3548387096774194,8.0,0.0,0.0,8.0,0.0,0.0,21.0,0.0,0.0,728.0,0.0,0.37142857142857144,8.0,0.0,0.0,14.0,0.0,0.0,21.0,0.0,0.0,284.0,0.18309859154929578,0.4339622641509434,8.0,0.0,0.0,16.0,0.0,0.0,21.0,0.0,0.0,534.0,0.052434456928838954,0.34782608695652173,8.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0,0.0,304.0,0.0,0.1509433962264151,8.0,0.0,0.0,14.0,0.0,0.0,21.0,0.0,0.0,109.0,0.0,0.5,8.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0,0.0,199.0,0.0,0.42857142857142855,8.0,0.0,0.0,19.0,0.0,0.0,21.0,0.0,0.16666666666666666,564.0,0.0,0.40404040404040403,8.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0,0.16666666666666666,15.0,0.4666666666666667,0.0,8.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0,0.16666666666666666,31.0,0.7096774193548387,0.0,8.0,0.0,0.0,5.0,0.0,0.0,21.0,0.0,0.16666666666666666,346.0,0.0,0.2542372881355932,8.0,0.0,0.0,13.0,0.0,0.0,21.0,0.0,0.0,250.0,0.0,0.32653061224489793,8.0,0.0,0.0,19.0,0.0,0.0,21.0,0.0,0.0,563.0,0.0,0.38317757009345793,71.0,0.0,0.3333333333333333,18.0,0.0,0.3333333333333333,5.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,29.0,0.896551724137931,0.0,32.0,0.0,0.25,32.0,0.0,0.5,61.0,0.0,0.4166666666666667,29.0,0.0,0.0,59.0,1.0,0.1,41.0,0.0,0.0,63.0,1.0,0.3,41.0,0.0,0.0,65.0,1.0,0.16666666666666666,41.0,0.0,0.0,46.0,1.0,0.125,41.0,0.0,0.0,64.0,1.0,0.125,41.0,0.0,0.0,44.0,1.0,0.0,41.0,0.0,0.0,44.0,1.0,0.0,41.0,0.0,0.0,62.0,1.0,0.125,41.0,0.0,0.0,60.0,1.0,0.08333333333333333,40.0,0.0,0.0,53.0,1.0,0.2857142857142857,42.0,0.0,0.0,47.0,1.0,0.0,40.0,0.0,0.0,93.0,1.0,0.15,40.0,0.0,0.0,66.0,1.0,0.09090909090909091,40.0,0.0,0.0,97.0,1.0,0.23809523809523808,40.0,0.0,0.0,69.0,1.0,0.08333333333333333,40.0,0.0,0.0,4.0,1.0,0.0,7.0,1.0,0.0,5.0,1.0,0.0,7.0,1.0,0.0,5.0,1.0,0.0,88.0,0.3409090909090909,0.0
